id,name,description_sale,description_purchase,default_code,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,categ_id/id,uom_id,uom_po_id,description,valuation,uos_id,uos_coeff,standard_price,list_price,qty_available
product.product_product_mgd034,"บังโคลนพลาสติก หน้า/หลัง 16""  รุ่น Sport  สีแดง",,,MGD034,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโคลน,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_mgd035,"บังโคลนพลาสติก หน้า/หลัง 16""  รุ่น Sport  สีน้ำเงิน",,,MGD035,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโคลน,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_mgd036,"บังโคลนพลาสติก หน้า/หลัง 16""  รุ่น Sport  สีฟ้า",,,MGD036,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโคลน,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_mgd037,"บังโคลนลอย พลาสติก 20"" สีดำ รุ่น 39J",,"MUDGUARD 39J GRADE A, BLACK",MGD037,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโคลน,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_ccv001,บังโซ่ 16 L,,,CCV001,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv002,บังโซ่ซีก MINI 24 พับขอบ,,,CCV002,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv003,บังโซ่นกหวีด 20 ดิบ,,,CCV003,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv003b,บังโซ่นกหวีด 20 สีน้ำเงิน,,,CCV003B,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv003k,บังโซ่นกหวีด 20 สีดำ,,,CCV003K,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv003p,บังโซ่นกหวีด 20 สีชมพู,,,CCV003P,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv003r,บังโซ่นกหวีด 20 สีแดง,,,CCV003R,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv003s,บังโซ่นกหวีด 20 สีบรอนซ์,,,CCV003S,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv004,บังโซ่นกหวีด 24 ดิบ,,,CCV004,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv004b,บังโซ่นกหวีด 24 สีน้ำเงิน,,,CCV004B,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv004k,บังโซ่นกหวีด 24 สีดำ,,,CCV004K,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv004p,บังโซ่นกหวีด 24 สีชมพู,,,CCV004P,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv004r,บังโซ่นกหวีด 24 สีแดง,,,CCV004R,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv004s,บังโซ่นกหวีด 24 สีบรอนซ์,,,CCV004S,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv005,"บังโซ่นกหวีด พลาสติก 16"" สีชมพู",,,CCV005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv006,"บังโซ่นกหวีด พลาสติก 16"" สีแดง",,,CCV006,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv007,"บังโซ่นกหวีด พลาสติก 16"" สีฟ้า",,,CCV007,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv008,บังโซ่นกหวีดโค้ง 20 ดิบ,,,CCV008,FALSE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,,
product.product_product_ccv009,บังโซ่นกหวีดโค้ง 24 ดิบ,,,CCV009,FALSE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,,
product.product_product_ccv010b,"บังโซ่พลาสติก 12"" สีฟ้า",,,CCV010B,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv010p,"บังโซ่พลาสติก 12"" สีชมพู",,,CCV010P,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv010r,"บังโซ่พลาสติก 12"" สีแดง",,,CCV010R,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv010x,"บังโซ่พลาสติก 12"" คละสี",,,CCV010X,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv013b,"บังโซ่พลาสติก 14"" สีฟ้า",,,CCV013B,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv013p,"บังโซ่พลาสติก 14"" สีชมพู",,,CCV013P,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv013r,"บังโซ่พลาสติก 14"" สีแดง",,,CCV013R,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv013x,"บังโซ่พลาสติก 14"" คละสี",,,CCV013X,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv016g,หุ้มโซ่ SPORT 26 สีเขียว,,,CCV016G,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv016k,หุ้มโซ่ SPORT 26 สีดำ,,,CCV016K,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บังโซ่,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccv016r,หุ้มโซ่ SPORT 26 สีแดง,,,CCV016R,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_pdl001,"บันได 1/2"", ABYCS-99D, ลูกปืน",,"PEDALS ABYCS-99D, 1/2, PP MATERIAL, SIZE:99*88MM, WITH BALL, WITH TAIWAN BRAND REFLECTOR ",PDL001,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,,
product.product_product_pdl002,บันได 12  หัวเล็ก ดำ,,,PDL002,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,10080
product.product_product_pdl003,บันได 12  หัวใหญ่ ดำ,,,PDL003,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,7750
product.product_product_pdl005,บันได 90  หัวเล็ก ดำ,,,PDL005,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,2750
product.product_product_pdl006,บันได 90  หัวใหญ่ ดำ,,,PDL006,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,6741
product.product_product_pdl007,บันได 91  หัวเล็ก ขาว,,,PDL007,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl008,บันได 91  หัวเล็ก ดำ,,,PDL008,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,9950
product.product_product_pdl009,บันได 91  หัวใหญ่ ขาว,,,PDL009,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl010,บันได 91  หัวใหญ่ ดำ,,,PDL010,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,5550
product.product_product_pdl011,บันได 92  หัวเล็ก ดำ,,,PDL011,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,2050
product.product_product_pdl012,บันได 92  หัวใหญ่ ดำ,,,PDL012,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,1900
product.product_product_pdl013,บันได 93  หัวเล็ก ขาว,,,PDL013,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,100
product.product_product_pdl014,บันได 93  หัวเล็ก ดำ,,,PDL014,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,4510
product.product_product_pdl015,บันได 93  หัวใหญ่ ขาว,,,PDL015,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,1400
product.product_product_pdl016,บันได 93  หัวใหญ่ ดำ,,,PDL016,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,6130
product.product_product_pdl017,บันได 94  หัวเล็ก ดำ,,,PDL017,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,6120
product.product_product_pdl018,บันได 94  หัวใหญ่ ดำ,,,PDL018,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,5965
product.product_product_pdl019,บันได 95  หัวเล็ก ดำ,,,PDL019,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl020,บันได 95  หัวใหญ่ ดำ,,,PDL020,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl021,บันได KT-092 (ใส่บู๊ช) ตราช้างแดง สีขาว,,,PDL021,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl022,บันได KT-092 (ใส่บู๊ช) ตราช้างแดง สีดำ,,,PDL022,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl023,บันได Sport สีดำ ตรา Pheasant,,,PDL023,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,,
product.product_product_pdl024l,บันไดเด็ก WX017 แกนใหญ่ สีดำ,,"PEDALS WX017 9/16"" AXLE ENGLISH THREAD BLACK",PDL024L,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl024s,บันไดเด็ก WX017 แกนเล็ก สีดำ,,"PEDALS WX017 1/2"" AXLE ENGLISH THREAD BLACK",PDL024S,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl025l,บันได 20-24 WX001 แกนใหญ่ สีดำ,,"PEDALS WX001 9/16"" AXLE ENGLISH THREAD BLACK",PDL025L,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdl025s,บันได 20-24 WX001 แกนเล็ก สีดำ,,"PEDALS WX001 1/2"" AXLE ENGLISH THREAD BLACK",PDL025S,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdlhf826,บันได 20-24 HF-826 แกนเล็ก สีดำ ใส่บูช,,"HF-826 1/2"" w/o Ball, Normal Reflector, Black",PDLHF826,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,2738
product.product_product_pdlhf830,บันได FREESTYLE HF-830 แกนเล็ก สีดำ ใส่บูช,,"HF-830 1/2"" w/o Ball, Normal Reflector, Black",PDLHF830,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,5000
product.product_product_pdlhf316,บันได 12-14 HF-316 แกนเล็ก สีดำ ใส่บูช,,"HF-316 1/2"" w/o Ball, Normal Reflector, Black",PDLHF316,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,4400
product.product_product_pdlhf824,บันได FREESTYLE 16 HF-824 แกนเล็ก สีดำ ใส่บูช,,"HF-824 1/2"" w/o Ball, Normal Reflector, Black",PDLHF824,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,6240
product.product_product_pdlhf826b,บันได 20-24 HF-826 แกนเล็ก สีดำ ใส่ลูกปืน,,"HF-826 1/2"" w/ Ball, BS Reflector, Black",PDLHF826B,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,
product.product_product_pdlhf830b,บันได FREESTYLE 20 HF-830 แกนเล็ก สีดำ ใส่ลูกปืน,,"HF-830 1/2"" w/ Ball, Normal Reflector, Black",PDLHF830B,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_บันได,คู่,คู่,,Real Time (automated),,,1,1,2900
product.product_product_brk001,ชุดเบรคก้ามปู หน้า/หลัง 3มม. ชุบดำ,,"CALIPER BRAKE C81, 3.0MM THICK, ED 1 SET = 1 FRONT + 1 REAR FRONT'S CENTRAL SCREW LENGTH = 51MM REAR'S CENTRAL SCREW LENGTH = 31MM",BRK001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,ชุด,ชุด,,Real Time (automated),,,1,1,14550
product.product_product_brk002,เบรคก้ามปู #2000 ดำ น/น,,,BRK002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_brk003,เบรคก้ามปู #2000 ดำ น/ล,,,BRK003,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_brk004,เบรคก้ามปู หน้า 3มม. ชุบดำ,,"CALIPER BRAKE C81, 3.0MM THICK, ED, FRONT ONLY FRONT'S CENTRAL SCREW LENGTH = 51MM",BRK004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,อัน,อัน,,Real Time (automated),,,1,1,10250
product.product_product_brk005,เบรคก้ามปูหน้า SB-1020SE หนา 3.5มม. ชุบโครเมี่ยม,,"CALIPER BRAKE SB-1020SE, FRONT ONLY, SPARKLE BRAND, CP, 3.5MM THICK",BRK005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,อัน,อัน,,Real Time (automated),,,1,1,2700
product.product_product_brk010,เบรคจาน 80มม. 1.0T ชุบดำ,,"HUB BRAKE, 80MM, 1.0T, ED, YELLOW BRAKE SHOES",BRK010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,อัน,อัน,,Real Time (automated),,,1,1,11640
product.product_product_brk010k,เบรคจาน 90มม. ตรา PHEASANT,,"KARASAWA BAND BRAKE BSP090I-C-CP, ORDINARY WITH PHEASANT LOGO",BRK010K,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_brk011,เบรคจาน 90มม. ตรา KARASAWA ชุบโครเมี่ยม,,"KARASAWA BAND BRAKE BSP090I-C-CP, ORDINARY ",BRK011,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,อัน,อัน,,Real Time (automated),,,1,1,3100
product.product_product_brk012,วีเบรค พลาสติก JY-V03 หน้า/หลัง สีดำ,,"V-BRAKE VBR-03PS, BLACK",BRK012,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,ชุด,ชุด,,Real Time (automated),,,1,1,150
product.product_product_brk013,วีเบรค เหล็ก VBR-06S หน้า/หลัง ชุบโครเมี่ยม,,"V-BRAKE VBR-06S, CP",BRK013,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_brk014,วีเบรค อัลลอย SPARKLE VB-954DK หน้า/หลัง,,"V-BRAKE ALLOY, SPARKLE, VB-954DK, ALLOY COLOR",BRK014,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบรค,ชุด,ชุด,,Real Time (automated),,,1,1,200
product.product_product_rch001,"เบาะท้าย 16"" สีดำแก้มบรอนซ์  F.M.",,,RCH001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch002,เบาะท้าย MINI 24 ชมพูแก้มขาว (ไม่มีลาย),,,RCH002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch003,เบาะท้าย MINI 24 ลายดอกไม้ ชมพูแก้มขาว,,,RCH003,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch004,เบาะท้าย MINI 24 ลายดอกไม้ ดำแก้มขาว,,,RCH004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch005,เบาะท้าย MINI 24 ลายดอกไม้ แดงแก้มขาว,,,RCH005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch006,เบาะท้าย MINI 24 ลายดอกไม้ น้ำเงินแก้มขาว,,,RCH006,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch007,เบาะท้าย MINI 24 ลายดอกไม้ สีฟ้าแก้มขาว,,,RCH007,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch008,"เบาะท้าย 16"" MINI 5 รู สีชมพู",,,RCH008,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch009,"เบาะท้าย 16"" MINI 5 รู สีชมพู - สีขาว",,,RCH009,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch010,"เบาะท้าย 16"" MINI 5 รู สีแดง",,,RCH010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch011,"เบาะท้าย 16"" MINI 5 รู สีแดง - สีขาว",,,RCH011,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch012,"เบาะท้าย 16"" MINI 5 รู สีน้ำเงิน",,,RCH012,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch013,"เบาะท้าย 16"" MINI 5 รู สีน้ำเงิน - สีขาว",,,RCH013,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch014,"เบาะท้าย 20-24"" สีดำแก้มบรอนซ์  F.M.",,,RCH014,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch015,"เบาะท้าย MINI 20-24"" 5 รู สีดำ",,,RCH015,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch016,"เบาะท้าย MINI 20-24"" 5 รู สีดำแก้มบรอนซ์ (ตัวหนา)",,,RCH016,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch017,"เบาะท้าย MINI 20-24"" 5 รู สีดำแก้มบรอนซ์ (ตัวบาง)",,,RCH017,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch018,"เบาะท้ายขาวมุก SPORT 26"" ตรา Pheasant",,,RCH018,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch019,เบาะท้ายโฟม สีขาวมุกแก้มดำ Pheasant รุ่น Fair Lady,,,RCH019,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,
product.product_product_rch020,เบาะท้ายโฟม สีบรอนซ์แก้มดำ Pheasant รุ่น Fair Lady,,,RCH020,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,
product.product_product_rch021,"เบาะท้ายโฟม สีบรอนซ์แก้มดำ ""MEADOW""",,,RCH021,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,
product.product_product_rch022,"เบาะท้าย MINI 20-24"" 5 รู สีขาว ""SCORPION""",,,RCH022,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_rch023,เบาะท้ายโฟม 5410 ลายแต้ม สีแดง,,"REAR CUSHION 5410, RED",RCH023,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,1020
product.product_product_rch024,เบาะท้ายโฟม 5410 ลายแต้ม สีฟ้า,,"REAR CUSHION 5410, SKY BLUE",RCH024,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,1020
product.product_product_rch025,เบาะท้ายโฟม 5410 ลายแต้ม สีชมพู,,"REAR CUSHION 5410, PINK",RCH025,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,
product.product_product_rch026,เบาะท้ายโฟม 5410 ลายแต้ม สีขาว,,"REAR CUSHION 5410, WHITE",RCH026,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,750
product.product_product_rch027,เบาะท้ายโฟม 5410 ดำแก้มบรอนซ์ STORM,,"REAR CUSHION 5410, BLACK BODY WITH SILVER TRIM (STORM)",RCH027,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,1000
product.product_product_rch028,"เบาะท้ายโฟมหนา PAD80 บรอนซ์แก้มดำ ""MEADOW""",,"REAR CUSHION PAD80, SILVER BODY WITH BLACK TRIM,  ""MEADOW"" LOGO",RCH028,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_เบาะท้าย,อัน,อัน,,Real Time (automated),,,1,,2965
product.product_product_grp001,ปลอกมือ 12-14-16 ข้าวหลามตัด ชมพู,,,GRP001,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_ปลอกมือ,คู่,คู่,,Real Time (automated),,,1,1,400
product.product_product_grp002,ปลอกมือ 12-14-16 ข้าวหลามตัด ดำ,,,GRP002,TRUE,FALSE,Stockable Product,Make to Stock,Manufacture,,Standard Price,,product_cat_ปลอกมือ,คู่,คู่,,Real Time (automated),,,1,1,0
