sorting,id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
1583,account_invoice_1008616,11310 ลูกหนี้การค้าในประเทศ,967-48349,Sales: pitoon,2013-01-10,2013-01-10,50,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีฟ้า (YS7788)",MCV24Y,5,1790,,คัน,"ซ่งซินหลี, หจก."
1584,account_invoice_1008616,11310 ลูกหนี้การค้าในประเทศ,967-48349,Sales: pitoon,2013-01-10,2013-01-10,60,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีชมพู (YS7787)",MCV24B,5,1790,,คัน,"ซ่งซินหลี, หจก."
1585,account_invoice_1008617,11310 ลูกหนี้การค้าในประเทศ,967-48350,Sales: danupol,2013-01-10,2013-01-10,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีแดง (YS706)",MCV24P,5,5100,,คัน,"แสงอรุณ, สระบุรี"
1586,account_invoice_1008617,11310 ลูกหนี้การค้าในประเทศ,967-48350,Sales: danupol,2013-01-10,2013-01-10,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีขาว (YS701)",MUL26RV2,10,5100,,คัน,"แสงอรุณ, สระบุรี"
1587,account_invoice_1008617,11310 ลูกหนี้การค้าในประเทศ,967-48350,Sales: danupol,2013-01-10,2013-01-10,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีดำ (YS728)",MUL26WV2,10,5100,,คัน,"แสงอรุณ, สระบุรี"
1588,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,10,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีฟ้า",MUL26KV2,6,1417,,คัน,เจี่ยง่วนเฮง
1589,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,20,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีแดง",WCR24SB,2,1417,,คัน,เจี่ยง่วนเฮง
1590,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,30,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีชมพู",WCR24R,20,1371,,คัน,เจี่ยง่วนเฮง
1591,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีชมพู",WCR20P,5,1800,,คัน,เจี่ยง่วนเฮง
1592,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,50,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีแดง",MCL24P,3,1800,,คัน,เจี่ยง่วนเฮง
1593,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,60,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีดำ",MCL24R,2,1800,,คัน,เจี่ยง่วนเฮง
1594,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,70,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีน้ำเงิน",MCL24K,3,1800,,คัน,เจี่ยง่วนเฮง
1595,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,80,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",MCL24B,4,1377,,คัน,เจี่ยง่วนเฮง
1596,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,90,41100 รายได้จากการขายสินค้า,"จักรยานเด็ก MEADOW รุ่น BEYBLADE ขนาด 16"" สีเหลือง/ดำ",MHR20C,2,1215,,คัน,เจี่ยง่วนเฮง
1597,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,100,41100 รายได้จากการขายสินค้า,"จักรยานเด็ก MEADOW รุ่น BEYBLADE ขนาด 16"" สีแดง/น้ำเงิน",MBB16YK,4,1215,,คัน,เจี่ยง่วนเฮง
1598,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,110,41100 รายได้จากการขายสินค้า,"จักรยานเด็ก MEADOW รุ่น BEYBLADE ขนาด 16"" สีบรอนซ์/แดง",MBB16RB,6,1215,,คัน,เจี่ยง่วนเฮง
1599,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,120,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีแดง",MBB16SR,14,1087,,คัน,เจี่ยง่วนเฮง
1600,account_invoice_1008618,11310 ลูกหนี้การค้าในประเทศ,968-48351,,2013-01-10,2013-01-10,130,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีน้ำเงิน",RJC24R,12,1087,,คัน,เจี่ยง่วนเฮง
