id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
account_invoice_1009265,11310 ลูกหนี้การค้าในประเทศ,980-48978,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,"ชุดขาเบาะท้าย มินิ 24"" ED แบบ 4 ชิ้น",KIT_CST_MINI24_ED,300,33,,ชุด,"วี.ที.เว็นเท็กซ์, หจก."
account_invoice_1009265,11310 ลูกหนี้การค้าในประเทศ,980-48978,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,"ชุดขาเบาะท้าย มินิ 20"" ED แบบ 4 ชิ้น",KIT_CST_MINI20_ED,300,33,,ชุด,"วี.ที.เว็นเท็กซ์, หจก."
account_invoice_1009266,11310 ลูกหนี้การค้าในประเทศ,980-48979,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีขาว (YS701),MSP7CW,2,3632,,คัน,แสงฟ้าจักรยาน
account_invoice_1009266,11310 ลูกหนี้การค้าในประเทศ,980-48979,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีดำ (YS728),MSP7CK,2,3632,,คัน,แสงฟ้าจักรยาน
account_invoice_1009266,11310 ลูกหนี้การค้าในประเทศ,980-48979,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),MSP7CSB,1,3632,,คัน,แสงฟ้าจักรยาน
account_invoice_1009266,11310 ลูกหนี้การค้าในประเทศ,980-48979,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",MCV26B,2,1900,,คัน,แสงฟ้าจักรยาน
account_invoice_1009266,11310 ลูกหนี้การค้าในประเทศ,980-48979,,2013-02-18,2013-02-18,50,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",MCV26P,2,1900,,คัน,แสงฟ้าจักรยาน
account_invoice_1009267,11310 ลูกหนี้การค้าในประเทศ,980-48980,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"ชุดขาเบาะท้าย มินิ 24"" ED แบบ 4 ชิ้น",KIT_CST_MINI24_ED,500,33,,ชุด,ห้างแสงพาณิชย์
account_invoice_1009267,11310 ลูกหนี้การค้าในประเทศ,980-48980,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"ซี่ลวดเหล็ก 14G*191มม. (20"") ชุบซิงค์ พร้อมหัวซี่ลวดขึ้นมือ",SPK024,300,54,,กุรุส,ห้างแสงพาณิชย์
account_invoice_1009268,11310 ลูกหนี้การค้าในประเทศ,980-48981,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"วงล้ออัลลอย 20""*14G*28H, 6N #TJSR",KIT_HAND_MINI_24B,20,90,,คู่,"โซวก้วงฮวด, หจก."
account_invoice_1009268,11310 ลูกหนี้การค้าในประเทศ,980-48981,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"วงล้ออัลลอย 24""*14G*36H, 6N #TJSR",KIT_HAND_MINI_24B,30,110,,คู่,"โซวก้วงฮวด, หจก."
account_invoice_1009268,11310 ลูกหนี้การค้าในประเทศ,980-48981,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 20"" [182:221] สีดำ",FRK010K,10,56,,อัน,"โซวก้วงฮวด, หจก."
account_invoice_1009268,11310 ลูกหนี้การค้าในประเทศ,980-48981,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,ชุดดุมเหล็ก หน้า/หลัง 28 รู #14 ชุบซิงค์,KIT_HUB_2814U,50,34,,คู่,"โซวก้วงฮวด, หจก."
account_invoice_1009268,11310 ลูกหนี้การค้าในประเทศ,980-48981,,2013-02-18,2013-02-18,50,41100 รายได้จากการขายสินค้า,บันได 91  หัวใหญ่ ดำ,PDL010,44,0,,คู่,"โซวก้วงฮวด, หจก."
account_invoice_1009269,11310 ลูกหนี้การค้าในประเทศ,980-48982,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 20""*10G*28H สีมุก คละสี",RIM033M,10,83,,คู่,งี่ฮง - วรจักร
account_invoice_1009269,11310 ลูกหนี้การค้าในประเทศ,980-48982,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,ปลอกมือ 20-24 หกเหลี่ยม ดำ,GRP006,400,5,,คู่,งี่ฮง - วรจักร
account_invoice_1009269,11310 ลูกหนี้การค้าในประเทศ,980-48982,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,ใบจานโซ่ 44T ใบพัด บาง  ชุบดำ,CWL005,100,22,,อัน,งี่ฮง - วรจักร
account_invoice_1009269,11310 ลูกหนี้การค้าในประเทศ,980-48982,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,บันได 93  หัวใหญ่ ดำ,PDL016,400,20,,คู่,งี่ฮง - วรจักร
account_invoice_1009269,11310 ลูกหนี้การค้าในประเทศ,980-48982,,2013-02-18,2013-02-18,50,41100 รายได้จากการขายสินค้า,บันได 93  หัวเล็ก ดำ,PDL014,300,20,,คู่,งี่ฮง - วรจักร
account_invoice_1009270,11310 ลูกหนี้การค้าในประเทศ,980-48983,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,บันได 12  หัวใหญ่ ดำ,PDL003,100,18.5,,คู่,"ศรีพาณิชย์, ร้าน"
account_invoice_1009270,11310 ลูกหนี้การค้าในประเทศ,980-48983,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,100,18.5,,คู่,"ศรีพาณิชย์, ร้าน"
account_invoice_1009270,11310 ลูกหนี้การค้าในประเทศ,980-48983,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,บันได 94  หัวเล็ก ดำ,PDL017,400,20,,คู่,"ศรีพาณิชย์, ร้าน"
account_invoice_1009270,11310 ลูกหนี้การค้าในประเทศ,980-48983,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,บันได 91  หัวใหญ่ ดำ,PDL010,300,20.5,,คู่,"ศรีพาณิชย์, ร้าน"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,บันได 12  หัวใหญ่ ดำ,PDL003,200,18.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,200,18.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,บันได 91  หัวใหญ่ ดำ,PDL010,400,20.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,บันได 92  หัวใหญ่ ดำ,PDL012,200,19.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,50,41100 รายได้จากการขายสินค้า,บันได 93  หัวใหญ่ ดำ,PDL016,300,20,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,60,41100 รายได้จากการขายสินค้า,บันได 94  หัวใหญ่ ดำ,PDL018,200,20,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,70,41100 รายได้จากการขายสินค้า,บันได 91  หัวเล็ก ดำ,PDL008,400,20.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,80,41100 รายได้จากการขายสินค้า,บันได 94  หัวเล็ก ดำ,PDL017,100,20,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,90,41100 รายได้จากการขายสินค้า,เพลาล้อพ่วงข้าง 12-16 รุ่น 3 รู - คละสี,TWL005,100,29,,ชุด,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,100,41100 รายได้จากการขายสินค้า,"เพลาล้อพ่วงข้าง 20"" - คละสี",TWL006,50,49,,ชุด,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,110,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 24"" [182:221] คละสี",FRK016X,100,56,,อัน,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,120,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 20"" [182:221] คละสี",FRK010X,30,56,,อัน,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,130,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 26"" คอยาว คละสี",FRK021X,30,60,,อัน,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009271,11310 ลูกหนี้การค้าในประเทศ,980-48984,,2013-02-18,2013-02-18,140,41100 รายได้จากการขายสินค้า,พักเท้าหลัง MINI สีดำ,PEG006,200,18.5,,คู่,"สหจักรยาน, หจก.(กทม.)"
account_invoice_1009274,11310 ลูกหนี้การค้าในประเทศ,980-48985,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,รายได้อื่น ๆ,SCP002,1,20,,คัน,Walk-in Customers
account_invoice_1009273,11310 ลูกหนี้การค้าในประเทศ,980-48986,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 20""MTB-RJC กลญ. แคนดี้คละสี  *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 5.1/2 + ชุดถ้วย + ใบจาน 44T, บังจาน 5 รู 44T.",KIT_MUDGUARD_MTB_328K,50,530,,ชุด,เอกชัยจักรยาน
account_invoice_1009273,11310 ลูกหนี้การค้าในประเทศ,980-48986,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 24""MTB-RJC กลญ. แคนดี้คละสี  *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 6.1/2 + ชุดถ้วย + ใบจาน 44T, บังจาน 5 รู 44T.",KIT_MUDGUARD_MTB_328K,50,560,,ชุด,เอกชัยจักรยาน
account_invoice_1009273,11310 ลูกหนี้การค้าในประเทศ,980-48986,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",MC320S,1,4485,,คัน,เอกชัยจักรยาน
account_invoice_1009273,11310 ลูกหนี้การค้าในประเทศ,980-48986,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,2,4485,,คัน,เอกชัยจักรยาน
account_invoice_1009273,11310 ลูกหนี้การค้าในประเทศ,980-48986,,2013-02-18,2013-02-18,50,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,2,4485,,คัน,เอกชัยจักรยาน
account_invoice_1009273,11310 ลูกหนี้การค้าในประเทศ,980-48986,,2013-02-18,2013-02-18,60,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",MC320S,2,4485,,คัน,เอกชัยจักรยาน
account_invoice_1009273,11310 ลูกหนี้การค้าในประเทศ,980-48986,,2013-02-18,2013-02-18,70,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",MC320K,2,4485,,คัน,เอกชัยจักรยาน
account_invoice_1009274,11310 ลูกหนี้การค้าในประเทศ,980-48987,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีชมพู",WCR24P,1,1500,,คัน,Walk-in Customers
account_invoice_1009274,11310 ลูกหนี้การค้าในประเทศ,980-48987,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีแดง",WCR24R,1,1500,,คัน,Walk-in Customers
account_invoice_1009274,11310 ลูกหนี้การค้าในประเทศ,980-48987,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีแดง",RJC24R,1,1150,,คัน,Walk-in Customers
account_invoice_1009274,11310 ลูกหนี้การค้าในประเทศ,980-48987,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีน้ำเงิน",RJC24B,1,1150,,คัน,Walk-in Customers
account_invoice_1009275,11310 ลูกหนี้การค้าในประเทศ,980-48988,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,ชี่ลวดสแดนเลส 14G x 268mm พร้อมหัวนิปเปิล 14mm สีดำ,KST016,1,385,,กุรุส,"Ride On, ร้าน"
account_invoice_1009275,11310 ลูกหนี้การค้าในประเทศ,980-48988,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,วงล้ออัลลอย 3 ชั้น 700C x 36 รู ขอบสูง 40mm สีดำ จุก F/V,RIM40CK,3,700,,คู่,"Ride On, ร้าน"
account_invoice_1009275,11310 ลูกหนี้การค้าในประเทศ,980-48988,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,วงล้ออัลลอย 3 ชั้น 700C x 36 รู ขอบสูง 40mm สีขาว จุก F/V,RIM40CW,2,700,,คู่,"Ride On, ร้าน"
account_invoice_1009276,11310 ลูกหนี้การค้าในประเทศ,980-48989,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"ยางนอก DURO 24 x 1.75, HF878 (MTB)",TYR011,2,80,,เส้น,Walk-in Customers
account_invoice_1009276,11310 ลูกหนี้การค้าในประเทศ,980-48989,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"ยางใน DURO 24"" x 1.75 AV, OEM PACKING",TUB014,2,40,,เส้น,Walk-in Customers
account_invoice_1009276,11310 ลูกหนี้การค้าในประเทศ,980-48989,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,อานมินิ MD-17,SDL047,2,100,,อัน,Walk-in Customers
account_invoice_1009276,11310 ลูกหนี้การค้าในประเทศ,980-48989,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,แฮนด์ MINI 20-24,OP13NV3000MK,1,50,,อัน,Walk-in Customers
account_invoice_1009277,11310 ลูกหนี้การค้าในประเทศ,980-48990,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"วงล้ออัลลอย 24""  ขึ้นซี่ลวด #14G พร้อมดุม 36 รู UCP - หน้า/หลัง",KIT_RIM_24A_FR,1,400,,คู่,Walk-in Customers
account_invoice_1009278,11310 ลูกหนี้การค้าในประเทศ,980-48991,,2013-02-19,2013-02-19,10,41100 รายได้จากการขายสินค้า,ปลอกคันเร่งถจักรยานไฟฟ้า XH13,OP13NV3000MK,1,245,,คู่,LA BIKE SHOP (ชัยพานิช)
account_invoice_1009281,11310 ลูกหนี้การค้าในประเทศ,980-48992,,2013-02-19,2013-02-19,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีแดง",MCL24R,10,1740,,คัน,"สุรพลจักรยาน, ร้าน"
account_invoice_1009281,11310 ลูกหนี้การค้าในประเทศ,980-48992,,2013-02-19,2013-02-19,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีน้ำเงิน",MCL24B,10,1740,,คัน,"สุรพลจักรยาน, ร้าน"
account_invoice_1009281,11310 ลูกหนี้การค้าในประเทศ,980-48992,,2013-02-19,2013-02-19,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีแดง",MCL24R,10,1740,,คัน,"สุรพลจักรยาน, ร้าน"
account_invoice_1009281,11310 ลูกหนี้การค้าในประเทศ,980-48992,,2013-02-19,2013-02-19,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีน้ำเงิน",MCL24B,10,1740,,คัน,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,10,41100 รายได้จากการขายสินค้า,"ซี่ลวดเหล็ก 14G*191มม. (20"") ชุบซิงค์ พร้อมหัวซี่ลวดขึ้นมือ",SPK024,25,58,,กุรุส,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,20,41100 รายได้จากการขายสินค้า,"บังล้อ 24""  ลายดอกไม้ สีดำ",WGD003K,10,18,,อัน,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,30,41100 รายได้จากการขายสินค้า,ชุดเบรคก้ามปู หน้า/หลัง ED พร้อมมือเบรค 24 และสาย,KIT_BRAKE_MTB_24,50,47,,ชุด,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,40,41100 รายได้จากการขายสินค้า,ปลอกมือ มินิ สีแดง,GRP009R,10,6.5,,คู่,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,50,41100 รายได้จากการขายสินค้า,ปลอกมือ มินิ สีฟ้า,GRP009B,10,6.5,,คู่,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,60,41100 รายได้จากการขายสินค้า,ปลอกมือ มินิ สีดำ,GRP009K,10,6.5,,คู่,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,70,41100 รายได้จากการขายสินค้า,ปลอกมือ มินิ สีชมพู,GRP009P,10,6.5,,คู่,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,80,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 24"" ชบโครเมี่ยม #TJSR",RIM036,10,88,,คู่,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,90,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 20""*14G*28H ชบโครเมี่ยม #TJSR",RIM030,10,72,,คู่,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,100,41100 รายได้จากการขายสินค้า,"ขาตั้งเดี่ยวล๊อค MTB 24"" ชุบดำ #TJSR",KST018,4,230,,โหล,"สุรพลจักรยาน, ร้าน"
account_invoice_1009282,11310 ลูกหนี้การค้าในประเทศ,980-48993,,2013-02-19,2013-02-19,110,41100 รายได้จากการขายสินค้า,"ขาตั้งเดี่ยวล๊อค MTB 20"" ชุบดำ #TJSR",KST017,1,220,,โหล,"สุรพลจักรยาน, ร้าน"
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,10,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีแดง",WAN16R,4,980,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,20,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีฟ้า",WAN16SB,2,980,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,30,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีชมพู",WAN16P,4,980,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,40,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 16"" สีแดง",JXG16R,4,910,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,50,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 16"" สีฟ้า",JXG16SB,4,910,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,60,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 16"" สีชมพู",JXG16P,2,910,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,70,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีแดง",JXG12R,2,830,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,80,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีฟ้า",JXG12B,4,830,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,90,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีชมพู",JXG12P,4,830,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,100,41100 รายได้จากการขายสินค้า,บันได 94  หัวใหญ่ ดำ,PDL018,100,21,,คู่,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,110,41100 รายได้จากการขายสินค้า,"SKD จักรยานรุ่น MONOSPIN 20"" สีแดง เบรค Rotor",XMN20R,1,2100,,คัน,จ.จักรยาน
account_invoice_1009283,11310 ลูกหนี้การค้าในประเทศ,980-48994,,2013-02-19,2013-02-19,120,41100 รายได้จากการขายสินค้า,"SKD จักรยานรุ่น MONOSPIN 20"" สีดำ",XMN20K,1,2000,,คัน,จ.จักรยาน
account_invoice_1009284,11310 ลูกหนี้การค้าในประเทศ,980-48995,,2013-02-19,2013-02-19,10,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 4000 Size M (17"") สีดำ ",OP13NV4000MK,1,12950,,คัน,จ.จักรยาน
account_invoice_1009284,11310 ลูกหนี้การค้าในประเทศ,980-48995,,2013-02-19,2013-02-19,20,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 4000 Size M (17"") สีขาว",OP13NV4000MW,1,12950,,คัน,จ.จักรยาน
account_invoice_1009284,11310 ลูกหนี้การค้าในประเทศ,980-48995,,2013-02-19,2013-02-19,30,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 4000 Size S (15"") สีดำ",OP13NV4000SK,1,12950,,คัน,จ.จักรยาน
account_invoice_1009284,11310 ลูกหนี้การค้าในประเทศ,980-48995,,2013-02-19,2013-02-19,40,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 4000 Size S (15"") สีขาว",OP13NV4000SW,1,12950,,คัน,จ.จักรยาน
account_invoice_1009284,11310 ลูกหนี้การค้าในประเทศ,980-48995,,2013-02-19,2013-02-19,50,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 4000 Size S (15"") สีแดง",OP13NV4000SR,1,12950,,คัน,จ.จักรยาน
account_invoice_1009285,11310 ลูกหนี้การค้าในประเทศ,980-48996,,2013-02-19,2013-02-19,10,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 20""MINI-Y-Eagle กลญ. มุกชมพู ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อ, แฮนด์ + คอห่าน ชุบ, บันได, วงล้อเหล็ก, พักเท้า, ขาเบาะ, ขาตะกร้า, ชุดขาจานเลื้อยED 5.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน44T **",OP13NV3000SR,10,675,,ชุด,พูนสินจักรยาน
account_invoice_1009285,11310 ลูกหนี้การค้าในประเทศ,980-48996,,2013-02-19,2013-02-19,20,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 24""MTB-RJC กลญ. แคนดี้คละสี  *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 6.1/2 + ชุดถ้วย + ใบจาน 44T, บังจาน 5 รู 44T.",OP13NV3000SR,20,560,,ชุด,พูนสินจักรยาน
account_invoice_1009285,11310 ลูกหนี้การค้าในประเทศ,980-48996,,2013-02-19,2013-02-19,30,41100 รายได้จากการขายสินค้า,"ซี่ลวดเหล็ก 14G*242มม. (24"") ชุบซิงค์ พร้อมหัวซี่ลวดขึ้นมือ",SPK028,25,57,,กุรุส,พูนสินจักรยาน
account_invoice_1009285,11310 ลูกหนี้การค้าในประเทศ,980-48996,,2013-02-19,2013-02-19,40,41100 รายได้จากการขายสินค้า,แฮนด์ HARO 20 ชุบโครเมี่ยม,HDB025CP,30,52,,อัน,พูนสินจักรยาน
account_invoice_1009285,11310 ลูกหนี้การค้าในประเทศ,980-48996,,2013-02-19,2013-02-19,50,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 24"" ชุบโครเมี่ยม ขึ้นซี่ลวด #14G พร้อมดุม 28 รู - หน้า/หลัง",KIT_RIM_24S_FR,10,170,,คู่,พูนสินจักรยาน
