id,partner_id,partner_invoice_id,partner_shipping_id,name,date_order,pricelist_id/id,order_line/sequence,order_line/type,order_line/name,order_line/product_id,order_line/product_uom_qty,order_line/salesman_id/id,order_line/price_unit,order_line/product_uom
sale_order_1006171,"ป.ไบค์, ร้าน","ป.ไบค์, ร้าน","ป.ไบค์, ร้าน",1003866,2013-01-03,product.list0,10,from stock,N/A,MC320SB,3,base.user_root,4485,คัน
sale_order_1006171,"ป.ไบค์, ร้าน","ป.ไบค์, ร้าน","ป.ไบค์, ร้าน",1003866,2013-01-03,product.list0,20,from stock,N/A,MC320S,2,base.user_root,4485,คัน
sale_order_1006172,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1003867,2013-01-03,product.list0,10,from stock,N/A,MC320SB,2,base.user_root,4485,คัน
sale_order_1006178,นายจันทร์,นายจันทร์,นายจันทร์,1003873,2013-01-03,product.list0,10,from stock,N/A,MC320R,3,base.user_root,4485,คัน
sale_order_1006178,นายจันทร์,นายจันทร์,นายจันทร์,1003873,2013-01-03,product.list0,20,from stock,N/A,MC320SB,3,base.user_root,4485,คัน
sale_order_1006178,นายจันทร์,นายจันทร์,นายจันทร์,1003873,2013-01-03,product.list0,30,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006178,นายจันทร์,นายจันทร์,นายจันทร์,1003873,2013-01-03,product.list0,40,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1006178,นายจันทร์,นายจันทร์,นายจันทร์,1003873,2013-01-03,product.list0,50,from stock,N/A,MC320S,2,base.user_root,4485,คัน
sale_order_1006124,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003819,2012-12-26,product.list0,40,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006124,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003819,2012-12-26,product.list0,50,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006124,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003819,2012-12-26,product.list0,60,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1006124,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003819,2012-12-26,product.list0,70,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006127,เอี่ยมเจริญ,เอี่ยมเจริญ,เอี่ยมเจริญ,1003822,2012-12-26,product.list0,10,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006135,"ชัยชนะ ออโต้ไบท์, หจก.","ชัยชนะ ออโต้ไบท์, หจก.","ชัยชนะ ออโต้ไบท์, หจก.",1003830,2012-12-26,product.list0,10,from stock,N/A,MC320R,5,base.user_root,4485,คัน
sale_order_1006135,"ชัยชนะ ออโต้ไบท์, หจก.","ชัยชนะ ออโต้ไบท์, หจก.","ชัยชนะ ออโต้ไบท์, หจก.",1003830,2012-12-26,product.list0,20,from stock,N/A,MC320SB,5,base.user_root,4485,คัน
sale_order_1006135,"ชัยชนะ ออโต้ไบท์, หจก.","ชัยชนะ ออโต้ไบท์, หจก.","ชัยชนะ ออโต้ไบท์, หจก.",1003830,2012-12-26,product.list0,30,from stock,N/A,MC320K,5,base.user_root,4485,คัน
sale_order_1006135,"ชัยชนะ ออโต้ไบท์, หจก.","ชัยชนะ ออโต้ไบท์, หจก.","ชัยชนะ ออโต้ไบท์, หจก.",1003830,2012-12-26,product.list0,40,from stock,N/A,MC320S,5,base.user_root,4485,คัน
sale_order_1006137,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1003832,2012-12-26,product.list0,50,from stock,N/A,MC320SB,2,base.user_root,4485,คัน
sale_order_1006137,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1003832,2012-12-26,product.list0,60,from stock,N/A,MC320K,2,base.user_root,4485,คัน
sale_order_1006137,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1003832,2012-12-26,product.list0,70,from stock,N/A,MC320S,2,base.user_root,4485,คัน
sale_order_1006137,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1003832,2012-12-26,product.list0,80,from stock,N/A,MC320R,2,base.user_root,4485,คัน
sale_order_1006137,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1003832,2012-12-26,product.list0,90,from stock,N/A,MC320P,2,base.user_root,4485,คัน
sale_order_1006112,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003807,2012-12-25,product.list0,10,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006112,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003807,2012-12-25,product.list0,20,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006112,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003807,2012-12-25,product.list0,30,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006112,เจริญการช่าง,เจริญการช่าง,เจริญการช่าง,1003807,2012-12-25,product.list0,40,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1006118,"เทพเจริญทรัพย์, ร้าน","เทพเจริญทรัพย์, ร้าน","เทพเจริญทรัพย์, ร้าน",1003813,2012-12-25,product.list0,30,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1006100,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,1003795,2012-12-24,product.list0,10,from stock,** ราคาเนต **,MC320R,2,base.user_root,4350,คัน
sale_order_1006100,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,1003795,2012-12-24,product.list0,20,from stock,** ราคาเนต **,MC320SB,2,base.user_root,4350,คัน
sale_order_1006100,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,1003795,2012-12-24,product.list0,30,from stock,** ราคาเนต **,MC320K,2,base.user_root,4350,คัน
sale_order_1006100,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,1003795,2012-12-24,product.list0,40,from stock,** ราคาเนต **,MC320S,1,base.user_root,4350,คัน
sale_order_1006108,คูย่งล้ง,คูย่งล้ง,คูย่งล้ง,1003803,2012-12-24,product.list0,10,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006108,คูย่งล้ง,คูย่งล้ง,คูย่งล้ง,1003803,2012-12-24,product.list0,30,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006108,คูย่งล้ง,คูย่งล้ง,คูย่งล้ง,1003803,2012-12-24,product.list0,40,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006108,คูย่งล้ง,คูย่งล้ง,คูย่งล้ง,1003803,2012-12-24,product.list0,50,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1006031,แสงเจริญ,แสงเจริญ,แสงเจริญ,1003726,2012-12-19,product.list0,40,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1006031,แสงเจริญ,แสงเจริญ,แสงเจริญ,1003726,2012-12-19,product.list0,50,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006031,แสงเจริญ,แสงเจริญ,แสงเจริญ,1003726,2012-12-19,product.list0,60,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006031,แสงเจริญ,แสงเจริญ,แสงเจริญ,1003726,2012-12-19,product.list0,70,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006031,แสงเจริญ,แสงเจริญ,แสงเจริญ,1003726,2012-12-19,product.list0,80,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1006040,Rayong city bike,Rayong city bike,Rayong city bike,1003735,2012-12-19,product.list0,10,from stock,N/A,MC320K,2,base.user_root,4485,คัน
sale_order_1006040,Rayong city bike,Rayong city bike,Rayong city bike,1003735,2012-12-19,product.list0,20,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006040,Rayong city bike,Rayong city bike,Rayong city bike,1003735,2012-12-19,product.list0,30,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1006041,นิยมกิจ,นิยมกิจ,นิยมกิจ,1003736,2012-12-19,product.list0,10,from stock,N/A,MC320SB,2,base.user_root,4485,คัน
sale_order_1006041,นิยมกิจ,นิยมกิจ,นิยมกิจ,1003736,2012-12-19,product.list0,20,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1006041,นิยมกิจ,นิยมกิจ,นิยมกิจ,1003736,2012-12-19,product.list0,30,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006041,นิยมกิจ,นิยมกิจ,นิยมกิจ,1003736,2012-12-19,product.list0,40,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1005896,"หยูฮะเฮงหนองคาย, หจก.","หยูฮะเฮงหนองคาย, หจก.","หยูฮะเฮงหนองคาย, หจก.",1003591,2012-12-10,product.list0,20,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1005893,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003588,2012-12-10,product.list0,10,from stock,N/A,MC320S,2,base.user_root,4485,คัน
sale_order_1006046,หาญพาณิช,หาญพาณิช,หาญพาณิช,1003741,2012-12-19,product.list0,10,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006046,หาญพาณิช,หาญพาณิช,หาญพาณิช,1003741,2012-12-19,product.list0,20,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006046,หาญพาณิช,หาญพาณิช,หาญพาณิช,1003741,2012-12-19,product.list0,30,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1005924,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,1003619,2012-12-12,product.list0,10,from stock,N/A,MC320R,5,base.user_root,4485,คัน
sale_order_1005989,กู๊ดไบค์ซิเคิล เซ็นเตอร์,กู๊ดไบค์ซิเคิล เซ็นเตอร์,กู๊ดไบค์ซิเคิล เซ็นเตอร์,1003684,2012-12-17,product.list0,10,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1005989,กู๊ดไบค์ซิเคิล เซ็นเตอร์,กู๊ดไบค์ซิเคิล เซ็นเตอร์,กู๊ดไบค์ซิเคิล เซ็นเตอร์,1003684,2012-12-17,product.list0,20,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1005942,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1003637,2012-12-13,product.list0,30,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1005519,"เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)",1003214,2012-11-06,product.list0,10,from stock,N/A,MCV24Y,20,base.user_root,1790,คัน
sale_order_1005566,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,1003261,2012-11-12,product.list0,30,from stock,N/A,MCV24B,1,base.user_root,1790,คัน
sale_order_1005566,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,1003261,2012-11-12,product.list0,20,from stock,N/A,MCV24P,1,base.user_root,1790,คัน
sale_order_1005566,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,1003261,2012-11-12,product.list0,10,from stock,N/A,MCV24Y,1,base.user_root,1790,คัน
sale_order_1005600,วิบูลย์ภัณฑ์ (สายฟ้า),วิบูลย์ภัณฑ์ (สายฟ้า),วิบูลย์ภัณฑ์ (สายฟ้า),1003295,2012-11-14,product.list0,30,from stock,N/A,MCV24P,1,base.user_root,1790,คัน
sale_order_1005660,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1003355,2012-11-20,product.list0,60,from stock,N/A,MCV24Y,2,base.user_root,1790,คัน
sale_order_1005658,"สินสุนันท์, ร้าน","สินสุนันท์, ร้าน","สินสุนันท์, ร้าน",1003353,2012-11-20,product.list0,30,from stock,N/A,MCV24P,2,base.user_root,1790,คัน
sale_order_1005658,"สินสุนันท์, ร้าน","สินสุนันท์, ร้าน","สินสุนันท์, ร้าน",1003353,2012-11-20,product.list0,20,from stock,N/A,MCV24B,3,base.user_root,1790,คัน
sale_order_1005658,"สินสุนันท์, ร้าน","สินสุนันท์, ร้าน","สินสุนันท์, ร้าน",1003353,2012-11-20,product.list0,10,from stock,N/A,MCV24Y,5,base.user_root,1790,คัน
sale_order_1005644,ไทยฮวด,ไทยฮวด,ไทยฮวด,1003339,2012-11-20,product.list0,10,from stock,N/A,MCV24B,1,base.user_root,1790,คัน
sale_order_1005723,"โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน",1003418,2012-11-26,product.list0,80,from stock,N/A,MCV24P,1,base.user_root,1790,คัน
sale_order_1005723,"โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน",1003418,2012-11-26,product.list0,70,from stock,N/A,MCV24B,1,base.user_root,1790,คัน
sale_order_1005723,"โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน",1003418,2012-11-26,product.list0,60,from stock,N/A,MCV24Y,1,base.user_root,1790,คัน
sale_order_1006194,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1003889,2013-01-04,product.list0,10,from stock,N/A,MCV24Y,2,base.user_root,1790,คัน
sale_order_1006194,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1003889,2013-01-04,product.list0,20,from stock,N/A,MCV24P,2,base.user_root,1790,คัน
sale_order_1006194,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1003889,2013-01-04,product.list0,30,from stock,N/A,MCV24B,2,base.user_root,1790,คัน
sale_order_1005710,"ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน",1003405,2012-11-26,product.list0,60,from stock,N/A,MCV24B,2,base.user_root,1790,คัน
sale_order_1005710,"ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน",1003405,2012-11-26,product.list0,50,from stock,N/A,MCV24Y,2,base.user_root,1790,คัน
sale_order_1006152,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003847,2012-12-28,product.list0,50,from stock,N/A,MCV24Y,1,base.user_root,1790,คัน
sale_order_1006152,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003847,2012-12-28,product.list0,60,from stock,N/A,MCV24B,1,base.user_root,1790,คัน
sale_order_1006152,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003847,2012-12-28,product.list0,70,from stock,N/A,MCV24P,1,base.user_root,1790,คัน
sale_order_1006141,สมพงษ์การค้า,สมพงษ์การค้า,สมพงษ์การค้า,1003836,2012-12-26,product.list0,80,from stock,N/A,MCV24Y,1,base.user_root,1790,คัน
sale_order_1005846,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1003541,2012-12-06,product.list0,60,from stock,N/A,MCV24P,1,base.user_root,1790,คัน
sale_order_1005846,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1003541,2012-12-06,product.list0,50,from stock,N/A,MCV24B,2,base.user_root,1790,คัน
sale_order_1005846,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1003541,2012-12-06,product.list0,40,from stock,N/A,MCV24Y,2,base.user_root,1790,คัน
sale_order_1005987,ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),1003682,2012-12-17,product.list0,10,from stock,N/A,MCV24Y,1,base.user_root,1790,คัน
sale_order_1005987,ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),1003682,2012-12-17,product.list0,20,from stock,N/A,MCV24B,1,base.user_root,1790,คัน
sale_order_1005987,ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),ส.แจ๋วแหว๋ว (โค้ว ส.เจริญ),1003682,2012-12-17,product.list0,30,from stock,N/A,MCV24P,1,base.user_root,1790,คัน
sale_order_1005944,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1003639,2012-12-13,product.list0,20,from stock,N/A,MCV24B,1,base.user_root,1790,คัน
sale_order_1005944,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1003639,2012-12-13,product.list0,10,from stock,N/A,MCV24P,1,base.user_root,1790,คัน
sale_order_1005975,ง้วนฮวด,ง้วนฮวด,ง้วนฮวด,1003670,2012-12-15,product.list0,10,from stock,N/A,MCV24B,3,base.user_root,1790,คัน
sale_order_1005975,ง้วนฮวด,ง้วนฮวด,ง้วนฮวด,1003670,2012-12-15,product.list0,20,from stock,N/A,MCV24P,2,base.user_root,1790,คัน
sale_order_1005975,ง้วนฮวด,ง้วนฮวด,ง้วนฮวด,1003670,2012-12-15,product.list0,30,from stock,N/A,MCV24Y,1,base.user_root,1790,คัน
sale_order_1005960,เจริญเมือง,เจริญเมือง,เจริญเมือง,1003655,2012-12-14,product.list0,10,from stock,N/A,MCV24Y,2,base.user_root,1790,คัน
sale_order_1005579,ดีชัย,ดีชัย,ดีชัย,1003274,2012-11-12,product.list0,30,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1005579,ดีชัย,ดีชัย,ดีชัย,1003274,2012-11-12,product.list0,20,from stock,N/A,MCV26P,2,base.user_root,1890,คัน
sale_order_1005579,ดีชัย,ดีชัย,ดีชัย,1003274,2012-11-12,product.list0,10,from stock,N/A,MCV26B,2,base.user_root,1890,คัน
sale_order_1005576,ศรีรุ่งเรือง,ศรีรุ่งเรือง,ศรีรุ่งเรือง,1003271,2012-11-12,product.list0,30,from stock,N/A,MCV26P,1,base.user_root,1890,คัน
sale_order_1005576,ศรีรุ่งเรือง,ศรีรุ่งเรือง,ศรีรุ่งเรือง,1003271,2012-11-12,product.list0,20,from stock,N/A,MCV26B,2,base.user_root,1890,คัน
sale_order_1005576,ศรีรุ่งเรือง,ศรีรุ่งเรือง,ศรีรุ่งเรือง,1003271,2012-11-12,product.list0,10,from stock,N/A,MCV26Y,2,base.user_root,1890,คัน
sale_order_1005566,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,1003261,2012-11-12,product.list0,60,from stock,N/A,MCV26P,1,base.user_root,1890,คัน
sale_order_1005566,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,1003261,2012-11-12,product.list0,50,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
sale_order_1005566,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,ฟิล์ม & แฟร์,1003261,2012-11-12,product.list0,40,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1005600,วิบูลย์ภัณฑ์ (สายฟ้า),วิบูลย์ภัณฑ์ (สายฟ้า),วิบูลย์ภัณฑ์ (สายฟ้า),1003295,2012-11-14,product.list0,20,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1005600,วิบูลย์ภัณฑ์ (สายฟ้า),วิบูลย์ภัณฑ์ (สายฟ้า),วิบูลย์ภัณฑ์ (สายฟ้า),1003295,2012-11-14,product.list0,10,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
sale_order_1005660,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1003355,2012-11-20,product.list0,70,from stock,N/A,MCV26Y,2,base.user_root,1890,คัน
sale_order_1006199,รามาทีวี,รามาทีวี,รามาทีวี,1003894,2013-01-05,product.list0,10,from stock,N/A,MCV26P,2,base.user_root,1890,คัน
sale_order_1006199,รามาทีวี,รามาทีวี,รามาทีวี,1003894,2013-01-05,product.list0,20,from stock,N/A,MCV26B,2,base.user_root,1890,คัน
sale_order_1006199,รามาทีวี,รามาทีวี,รามาทีวี,1003894,2013-01-05,product.list0,30,from stock,N/A,MCV26Y,2,base.user_root,1890,คัน
sale_order_1006206,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)",1003901,2013-01-05,product.list0,10,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1006206,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)",1003901,2013-01-05,product.list0,20,from stock,N/A,MCV26P,1,base.user_root,1890,คัน
sale_order_1006206,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)",1003901,2013-01-05,product.list0,30,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
sale_order_1005656,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1003351,2012-11-20,product.list0,10,from stock,N/A,MCV26Y,2,base.user_root,1890,คัน
sale_order_1005654,กวงหลีล้ง,กวงหลีล้ง,กวงหลีล้ง,1003349,2012-11-20,product.list0,60,from stock,N/A,MCV26P,1,base.user_root,1890,คัน
sale_order_1005654,กวงหลีล้ง,กวงหลีล้ง,กวงหลีล้ง,1003349,2012-11-20,product.list0,50,from stock,N/A,MCV26B,2,base.user_root,1890,คัน
sale_order_1005654,กวงหลีล้ง,กวงหลีล้ง,กวงหลีล้ง,1003349,2012-11-20,product.list0,40,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1005644,ไทยฮวด,ไทยฮวด,ไทยฮวด,1003339,2012-11-20,product.list0,40,from stock,N/A,MCV26P,1,base.user_root,1890,คัน
sale_order_1005644,ไทยฮวด,ไทยฮวด,ไทยฮวด,1003339,2012-11-20,product.list0,30,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
sale_order_1005644,ไทยฮวด,ไทยฮวด,ไทยฮวด,1003339,2012-11-20,product.list0,20,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1005641,"ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ",1003336,2012-11-20,product.list0,30,from stock,N/A,MCV26P,1,base.user_root,1890,คัน
sale_order_1005641,"ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ",1003336,2012-11-20,product.list0,20,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
sale_order_1005641,"ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ",1003336,2012-11-20,product.list0,10,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1005686,ไล่ฮะจักรยาน,ไล่ฮะจักรยาน,ไล่ฮะจักรยาน,1003381,2012-11-23,product.list0,30,from stock,N/A,MCV26B,2,base.user_root,1890,คัน
sale_order_1005723,"โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน",1003418,2012-11-26,product.list0,50,from stock,N/A,MCV26P,1,base.user_root,1890,คัน
sale_order_1005723,"โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน",1003418,2012-11-26,product.list0,40,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
sale_order_1005723,"โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน","โอเวอร์ซี, ร้าน",1003418,2012-11-26,product.list0,30,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1006196,เอกเสรีแม่สอด,เอกเสรีแม่สอด,เอกเสรีแม่สอด,1003891,2013-01-04,product.list0,10,from stock,N/A,MCV26P,2,base.user_root,1890,คัน
sale_order_1006196,เอกเสรีแม่สอด,เอกเสรีแม่สอด,เอกเสรีแม่สอด,1003891,2013-01-04,product.list0,20,from stock,N/A,MCV26B,2,base.user_root,1890,คัน
sale_order_1005722,นิยมกิจ,นิยมกิจ,นิยมกิจ,1003417,2012-11-26,product.list0,10,from stock,N/A,MCV26Y,2,base.user_root,1890,คัน
sale_order_1005720,ซ.สหยนต์,ซ.สหยนต์,ซ.สหยนต์,1003415,2012-11-26,product.list0,20,from stock,N/A,MCV26Y,2,base.user_root,1890,คัน
sale_order_1005720,ซ.สหยนต์,ซ.สหยนต์,ซ.สหยนต์,1003415,2012-11-26,product.list0,10,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
sale_order_1005713,"เลิศพลัง 007, บจก.","เลิศพลัง 007, บจก.","เลิศพลัง 007, บจก.",1003408,2012-11-26,product.list0,30,from stock,N/A,MCV26P,1,base.user_root,1890,คัน
sale_order_1005713,"เลิศพลัง 007, บจก.","เลิศพลัง 007, บจก.","เลิศพลัง 007, บจก.",1003408,2012-11-26,product.list0,20,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
sale_order_1005713,"เลิศพลัง 007, บจก.","เลิศพลัง 007, บจก.","เลิศพลัง 007, บจก.",1003408,2012-11-26,product.list0,10,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1005710,"ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน",1003405,2012-11-26,product.list0,40,from stock,N/A,MCV26B,2,base.user_root,1890,คัน
sale_order_1005710,"ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน",1003405,2012-11-26,product.list0,30,from stock,N/A,MCV26Y,2,base.user_root,1890,คัน
sale_order_1006152,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003847,2012-12-28,product.list0,80,from stock,N/A,MCV26Y,1,base.user_root,1890,คัน
sale_order_1006152,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003847,2012-12-28,product.list0,90,from stock,N/A,MCV26B,1,base.user_root,1890,คัน
