id,partner_id,account_id,reference,comment,date_due,date_invoice,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit
account_invoice_281,"พลประไพร, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/963/48107,Sales: danupol,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,3150
account_invoice_282,"พิกุล 1 , ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/961/48039,Sales: danupol,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,11628
account_invoice_283,"พิกุล 1 , ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/962/48078,Sales: danupol,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4100
account_invoice_284,พิพัฒน์จักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47993,Sales: admin,2012-12-14,2012-12-14,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,23800
account_invoice_285,พี.เอส.ที.เทรดดิ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/957/47842,Sales: admin,2012-12-04,2012-12-04,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,30350
account_invoice_286,พี.เอส.ที.เทรดดิ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/958/47870,Sales: admin,2012-12-07,2012-12-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19225
account_invoice_287,พี.เอส.ที.เทรดดิ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47947,Sales: admin,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,55475
account_invoice_288,พี.เอส.ที.เทรดดิ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47971,Sales: admin,2012-12-12,2012-12-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,68550
account_invoice_289,พี.เอส.ที.เทรดดิ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47979,Sales: admin,2012-12-13,2012-12-13,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,67000
account_invoice_290,พี.เอส.ที.เทรดดิ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48018,Sales: admin,2012-12-15,2012-12-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,18000
account_invoice_291,พี.เอส.ที.เทรดดิ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48120,Sales: admin,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,28800
account_invoice_292,พี.เอส.ที.เทรดดิ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48152,Sales: admin,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,6800
account_invoice_293,พูนสินจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/958/47866,Sales: admin,2012-12-07,2012-12-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,41755
account_invoice_294,พูนสินจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47958,Sales: admin,2012-12-11,2012-12-11,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,52575
account_invoice_295,พูนสินจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47981,Sales: admin,2012-12-13,2012-12-13,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,39215
account_invoice_296,พูนสินจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48056,Sales: admin,2012-12-18,2012-12-18,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,42226
account_invoice_297,พูนสินจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48143,Sales: admin,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,47150
account_invoice_298,พูนสินจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48144,Sales: admin,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,23095
account_invoice_299,พูนสินจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48145,Sales: admin,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4900
account_invoice_300,เพชรเกษมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/950/47459,Sales: admin,2012-11-02,2012-11-02,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,13000
account_invoice_301,เพชรเจริญ,11310 ลูกหนี้การค้าในประเทศ,INV55/950/47498,Sales: pitoon,2012-11-05,2012-11-05,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,15400
account_invoice_302,เพชรเจริญ,11310 ลูกหนี้การค้าในประเทศ,INV55/953/47613,Sales: pitoon,2012-11-14,2012-11-14,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,25040
account_invoice_303,เพชรเจริญ,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47925,Sales: pitoon,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,22900
account_invoice_304,เพชรเจริญ,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48035,Sales: pitoon,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,9738
account_invoice_305,"ไพบูลย์วิทยุจักรยาน, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV49/414/20680,Sales: danupol,2006-10-10,2006-10-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,74340
account_invoice_306,"ไพบูลย์วิทยุจักรยาน, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV49/416/20763,Sales: danupol,2006-10-19,2006-10-19,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,43870
account_invoice_307,"ไพรัตน์ อินเตอร์เนชั่นแนล,บจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/939/46949,Sales: admin,2012-09-25,2012-09-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,55000
account_invoice_308,"ไพรัตน์ อินเตอร์เนชั่นแนล,บจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/957/47831,Sales: admin,2012-12-03,2012-12-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,117000
account_invoice_309,"ไพรัตน์ อินเตอร์เนชั่นแนล,บจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/959/47919,Sales: admin,2012-12-08,2012-12-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,195000
account_invoice_310,"ไพรัตน์ อินเตอร์เนชั่นแนล,บจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/963/48116,Sales: admin,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19500
account_invoice_311,"ไพรัตน์ อินเตอร์เนชั่นแนล,บจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/965/48209,Sales: admin,2012-12-28,2012-12-28,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,58500
account_invoice_312,"ไพศาลจักรยาน, ร้อยเอ็ด",11310 ลูกหนี้การค้าในประเทศ,INV55/957/47825,Sales: pitoon,2012-12-03,2012-12-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,15015
account_invoice_313,"ไพศาลจักรยาน, ร้อยเอ็ด",11310 ลูกหนี้การค้าในประเทศ,INV55/959/47932,Sales: pitoon,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,8700
account_invoice_314,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/958/47851,Sales: admin,2012-12-04,2012-12-04,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,38716
account_invoice_315,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/958/47861,Sales: admin,2012-12-07,2012-12-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,233500
account_invoice_316,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/960/47975,Sales: admin,2012-12-13,2012-12-13,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,139000
account_invoice_317,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/960/47976,Sales: admin,2012-12-13,2012-12-13,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,117700
account_invoice_318,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/961/48009,Sales: admin,2012-12-15,2012-12-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,143300
account_invoice_319,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/962/48075,Sales: admin,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,16400
account_invoice_320,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/963/48101,Sales: admin,2012-12-21,2012-12-21,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,16380
account_invoice_321,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/963/48102,Sales: admin,2012-12-21,2012-12-21,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,48000
account_invoice_322,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/964/48174,Sales: admin,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,84600
account_invoice_323,ไพโอเนียร์ไซเคิล (เอ.วี),11310 ลูกหนี้การค้าในประเทศ,INV55/965/48210,Sales: admin,2012-12-28,2012-12-28,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,56000
account_invoice_324,"แฟ็ตฟรี, ร้านจักรยาน",11310 ลูกหนี้การค้าในประเทศ,INV55/954/47655,Sales: danupol,2012-11-17,2012-11-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4305
account_invoice_325,"แฟ็ตฟรี, ร้านจักรยาน",11310 ลูกหนี้การค้าในประเทศ,INV55/954/47656,Sales: danupol,2012-11-17,2012-11-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,10644
account_invoice_326,"แฟ็ตฟรี, ร้านจักรยาน",11310 ลูกหนี้การค้าในประเทศ,INV55/962/48083,Sales: danupol,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,37289
account_invoice_327,"แฟ็ตฟรี, ร้านจักรยาน",11310 ลูกหนี้การค้าในประเทศ,INV55/962/48082,Sales: danupol,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,5675
account_invoice_328,มานพจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48178,Sales: danupol,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4100
account_invoice_329,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/941/47034,Sales: pitoon,2012-09-29,2012-09-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,9820
account_invoice_330,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/941/47033,Sales: pitoon,2012-09-29,2012-09-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,138400
account_invoice_331,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/941/47034,Sales: pitoon,2012-09-29,2012-09-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,21800
account_invoice_332,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/941/47035,Sales: pitoon,2012-09-29,2012-09-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,20090
account_invoice_333,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/952/47566,Sales: pitoon,2012-11-09,2012-11-09,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,25250
account_invoice_334,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/957/47801,Sales: pitoon,2012-11-29,2012-11-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,27000
account_invoice_335,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47944,Sales: pitoon,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,1364
account_invoice_336,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48024,Sales: pitoon,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,17940
account_invoice_337,มีชัยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48182,Sales: pitoon,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,22140
account_invoice_338,ยงไทยจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/955/47710,Sales: pitoon,2012-11-22,2012-11-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,8700
account_invoice_339,ยินดีพาณิชย์,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48094,Sales: danupol,2012-12-21,2012-12-21,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,18000
account_invoice_340,รตาจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV51/512/25578,Sales: danupol,2008-01-07,2008-01-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,57786
account_invoice_341,รตาจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV51/517/25811,Sales: danupol,2008-01-29,2008-01-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,23400
account_invoice_342,รวมเจริญอะไหล่,11310 ลูกหนี้การค้าในประเทศ,INV55/950/47472,Sales: pitoon,2012-11-03,2012-11-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,22400
account_invoice_343,รวมเจริญอะไหล่,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48151,Sales: pitoon,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19745
account_invoice_344,รัตนการช่าง,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47929,Sales: danupol,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19620
account_invoice_345,รัตนการช่าง,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48109,Sales: danupol,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,5484
account_invoice_346,"ราชาวิศวกรรมจักรกล, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/958/47862,Sales: admin,2012-12-07,2012-12-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,6000
account_invoice_347,"ราชาวิศวกรรมจักรกล, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/962/48055,Sales: admin,2012-12-18,2012-12-18,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,6600
account_invoice_348,"ราชาวิศวกรรมจักรกล, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/962/48084,Sales: admin,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,34970
account_invoice_349,"ราชาวิศวกรรมจักรกล, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/963/48140,Sales: admin,2012-12-24,2012-12-24,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,30390
account_invoice_350,"ราชาวิศวกรรมจักรกล, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/965/48205,Sales: admin,2012-12-28,2012-12-28,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,5870
account_invoice_351,"เลิศพลัง 007, บจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/958/47871,Sales: danupol,2012-12-07,2012-12-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,8577
account_invoice_352,"วรรณ, คุณ",11310 ลูกหนี้การค้าในประเทศ,INV50/445/22240,Sales: danupol,2007-03-10,2007-03-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,12584
account_invoice_353,"วรรณ, คุณ",11310 ลูกหนี้การค้าในประเทศ,INV50/449/22428,Sales: danupol,2007-03-23,2007-03-23,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,26039
account_invoice_354,"วรรณ, คุณ",11310 ลูกหนี้การค้าในประเทศ,INV50/449/22434,Sales: danupol,2007-03-23,2007-03-23,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4689
account_invoice_355,"วรรณ, คุณ",11310 ลูกหนี้การค้าในประเทศ,INV50/450/22463,Sales: danupol,2007-03-27,2007-03-27,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,29465
account_invoice_356,"วรรณ, คุณ",11310 ลูกหนี้การค้าในประเทศ,INV50/454/22687,Sales: danupol,2007-04-26,2007-04-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,43075
account_invoice_357,"วรรณ, คุณ",11310 ลูกหนี้การค้าในประเทศ,INV50/457/22823,Sales: danupol,2007-05-07,2007-05-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,27490
account_invoice_358,"วรรณา, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/963/48111,Sales: danupol,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,5636
account_invoice_359,"วรรณา, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/963/48112,Sales: danupol,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,8200
account_invoice_360,วัชระธุรกิจ,11310 ลูกหนี้การค้าในประเทศ,INV55/950/47477,Sales: danupol,2012-11-03,2012-11-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,49404
account_invoice_361,วัชระธุรกิจ,11310 ลูกหนี้การค้าในประเทศ,INV55/952/47595,Sales: danupol,2012-11-12,2012-11-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,51834
account_invoice_362,วัชระธุรกิจ,11310 ลูกหนี้การค้าในประเทศ,INV55/954/47672,Sales: danupol,2012-11-19,2012-11-19,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,21750
account_invoice_363,วัฒน์กลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/943/47145,Sales: danupol,2012-10-05,2012-10-05,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,12984
account_invoice_364,วัฒน์กลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/945/47211,Sales: danupol,2012-10-12,2012-10-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,59016
account_invoice_365,วัฒน์กลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/947/47341,Sales: danupol,2012-10-25,2012-10-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,3739
account_invoice_366,วัฒน์กลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47918,Sales: danupol,2012-12-08,2012-12-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,8016
account_invoice_367,วัฒน์กลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48026,Sales: danupol,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4772
account_invoice_368,วัฒน์กลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48041,Sales: danupol,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,7752
account_invoice_369,วัฒน์กลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48176,Sales: danupol,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19040
account_invoice_370,"วัฒนพานิช, อยุธยา",11310 ลูกหนี้การค้าในประเทศ,INV55/957/47822,Sales: danupol,2012-12-03,2012-12-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4850
account_invoice_371,"วัฒนพานิช, อยุธยา",11310 ลูกหนี้การค้าในประเทศ,INV55/959/47941,Sales: danupol,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,5020
account_invoice_372,"วัฒนพานิช, อยุธยา",11310 ลูกหนี้การค้าในประเทศ,INV55/961/48040,Sales: danupol,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,3876
account_invoice_373,"วัฒนพานิช, อยุธยา",11310 ลูกหนี้การค้าในประเทศ,INV55/964/48158,Sales: danupol,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,5670
account_invoice_374,"วาย เอช ไบซิเคิล, บจก. (หยูฮวด)",11310 ลูกหนี้การค้าในประเทศ,INV55/960/47953,Sales: admin,2012-12-11,2012-12-11,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,3000
account_invoice_375,"วาย เอช ไบซิเคิล, บจก. (หยูฮวด)",11310 ลูกหนี้การค้าในประเทศ,INV55/961/48044,Sales: admin,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,52560
account_invoice_376,"วาย เอช ไบซิเคิล, บจก. (หยูฮวด)",11310 ลูกหนี้การค้าในประเทศ,INV55/962/48098,Sales: admin,2012-12-21,2012-12-21,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,32500
account_invoice_377,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/948/47371,Sales: admin,2012-10-29,2012-10-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,101920
account_invoice_378,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/948/47372,Sales: admin,2012-10-29,2012-10-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,61850
account_invoice_379,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/948/47386,Sales: admin,2012-10-30,2012-10-30,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,94430
account_invoice_380,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/949/47434,Sales: admin,2012-10-31,2012-10-31,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,234050
account_invoice_381,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/949/47435,Sales: admin,2012-10-31,2012-10-31,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,3200
account_invoice_382,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/950/47468,Sales: admin,2012-11-03,2012-11-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,148000
account_invoice_383,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/950/47469,Sales: admin,2012-11-03,2012-11-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,121400
account_invoice_384,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/951/47540,Sales: admin,2012-11-07,2012-11-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,83150
account_invoice_385,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/951/47541,Sales: admin,2012-11-07,2012-11-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,52000
account_invoice_386,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/951/47542,Sales: admin,2012-11-08,2012-11-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,89900
account_invoice_387,"วี.ที.เว็นเท็กซ์, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/951/47544,Sales: admin,2012-11-08,2012-11-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,232200
